#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
9214:11957-12517     -            187 2368at4891           -            707    0.0025   13.5   1.0   2   3   0.00051     0.023   10.2   0.1   463   517    39    96    31   138 0.71 -
9214:11957-12517     -            187 2368at4891           -            707    0.0025   13.5   1.0   3   3      0.43        20    0.6   0.0   172   196   162   186   148   187 0.82 -
9592:21328-23076     -            583 2368at4891           -            707    0.0072   11.9   0.8   1   2    0.0029      0.13    7.7   0.3   198   289   229   323   221   367 0.62 -
9592:21328-23076     -            583 2368at4891           -            707    0.0072   11.9   0.8   2   2      0.13         6    2.3   0.0   467   533   505   578   497   582 0.67 -
9560:19431-20225     -            265 2368at4891           -            707    0.0073   11.9   0.1   1   1   0.00031     0.014   11.0   0.1   396   495    15   124     1   131 0.78 -
8898:157-1449        -            431 2368at4891           -            707     0.018   10.6   0.1   1   2     0.026       1.2    4.6   0.0   481   499   221   239   200   250 0.86 -
8898:157-1449        -            431 2368at4891           -            707     0.018   10.6   0.1   2   2     0.055       2.5    3.5   0.0   431   477   317   363   275   389 0.63 -
9564:19094-20626     -            511 2368at4891           -            707      0.03    9.9   0.1   1   2       1.3        58   -1.0   0.0   177   198   226   248   210   253 0.73 -
9564:19094-20626     -            511 2368at4891           -            707      0.03    9.9   0.1   2   2     0.006      0.28    6.7   0.1   400   496   338   448   312   452 0.66 -
9078:8616-9581       -            322 2368at4891           -            707      0.03    9.9   9.9   1   4     0.095       4.4    2.7   0.2   446   493    42    82    12    86 0.79 -
9078:8616-9581       -            322 2368at4891           -            707      0.03    9.9   9.9   2   4    0.0012     0.055    9.0   0.0   464   495   102   133    97   148 0.88 -
9078:8616-9581       -            322 2368at4891           -            707      0.03    9.9   9.9   3   4      0.25        12    1.3   0.1   465   493   149   177   137   181 0.90 -
9078:8616-9581       -            322 2368at4891           -            707      0.03    9.9   9.9   4   4       2.2     1e+02   -1.8   0.0   208   228   296   316   256   321 0.58 -
9396:13167-14828     -            554 2368at4891           -            707     0.038    9.5   4.5   1   4       1.2        55   -0.9   0.3   319   377     6    66     2    72 0.75 -
9396:13167-14828     -            554 2368at4891           -            707     0.038    9.5   4.5   2   4    0.0017     0.079    8.5   0.1   460   494   133   167   121   216 0.87 -
9396:13167-14828     -            554 2368at4891           -            707     0.038    9.5   4.5   3   4       2.4   1.1e+02   -1.9   0.0   481   496   212   227   167   231 0.80 -
9396:13167-14828     -            554 2368at4891           -            707     0.038    9.5   4.5   4   4       0.7        32   -0.1   0.0   343   379   345   381   318   408 0.63 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/2368at4891.hmm
# Target file:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas
# Option settings: hmmsearch --domtblout /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/hmmer_output/initial_run_results/2368at4891.out --cpu 1 /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/busco_downloads/lineages/saccharomycetes_odb10/hmms/2368at4891.hmm /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04/./busco/SRR6130428/SRR6130428_k63_contigs/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR6130428_k63_graph.contig.fa.modified.fas 
# Current dir:     /home/jj/Desktop/Bioinformatics/3rd_year/1term/Computational_genomics/Seminars/exercise_04
# Date:            Tue Nov  5 18:38:04 2024
# [ok]
