1355	5053+771	0	1732	1	23912at4891_5|8716|+|466|1.321e-133|1|5053|5823|5053[5053]:5823[5823]:771[771]
1355	599+471	0	10654	1	29070at4891_6|8716|+|91|1.017e-20|1|599|1069|599[599]:1069[1069]:471[471]
1356	8218-1335	0	6678	-1	13703at4891_2|8780|-|738|1.741e-215|1|6884|8218|8218[8218]:6884[6884]:1335[1335]
1356	5432-549	0	15034	-1	28105at4891_1|8780|-|355|3.43e-100|1|4884|5432|5432[5432]:4884[4884]:549[549]
1357	6358-1320	0	1202	-1	3331at4891_5|8844|-|64|1.365e-12|1|5039|6358|6358[6358]:5039[5039]:1320[1320]
1357	8304+417	0	12954	1	33667at4891_3|8844|+|259|2.718e-71|1|8304|8720|8304[8304]:8720[8720]:417[417]
1358	302+624	0	17340	1	32898at4891_4|8908|+|337|8.992e-95|1|302|925|302[302]:925[925]:624[624]
1358	9337-3075	0	21258	-1	8584at4891_2|8908|-|755|1.328e-220|1|6263|9337|9337[9337]:6263[6263]:3075[3075]
1359	5072+927	0	1296	1	38540at4891_3|8972|+|300|1.236e-83|1|5072|5998|5072[5072]:5998[5998]:927[927]
1359	4541-1440	0	11033	-1	11232at4891_2|8972|-|624|3.616e-181|1|3102|4541|4541[4541]:3102[3102]:1440[1440]
1360	7572-1479	0	18776	-1	31371at4891_3|9036|-|475|2.581e-136|1|6094|7572|7572[7572]:6094[6094]:1479[1479]
1360	2706+1182	0	20726	1	18913at4891_8|9036|+|686|7.841e-200|1|2706|3887|2706[2706]:3887[3887]:1182[1182]
1360	4106+1875	0	23303	1	37906at4891_1|9036|+|474|5.161e-136|1|4106|5980|4106[4106]:5980[5980]:1875[1875]
1361	3707+699	0	10084	1	37332at4891_2|9100|+|199|3.133e-53|1|3707|4405|3707[3707]:4405[4405]:699[699]
1361	8393+3402	0	15307	1	5040at4891_2|9100|+|1092|4.74303e-322|1|8393|11794|8393[8393]:11794[11794]:3402[3402]
1361	412+990	0	17729	1	15785at4891_9|9100|+|465|2.642e-133|1|412|1401|412[412]:1401[1401]:990[990]
1362	5281+1359	0	11955	1	21169at4891_3|9164|+|392|2.496e-111|1|5281|6639|5281[5281]:6639[6639]:1359[1359]
1362	12828-2019	0	13723	-1	3548at4891_3|9164|-|319|2.357e-89|1|10810|12828|12828[12828]:10810[10810]:2019[2019]
1362	3744+1239	0	21580	1	25313at4891_2|9164|+|539|1.399e-155|1|3744|4982|3744[3744]:4982[4982]:1239[1239]
1363	6673-1077	0	2290	-1	14308at4891_2|9228|-|599|1.213e-173|1|5597|6673|6673[6673]:5597[5597]:1077[1077]
1363	8629-1314	0	7546	-1	20778at4891_2|9228|-|561|3.335e-162|1|7316|8629|8629[8629]:7316[7316]:1314[1314]
1363	9352+366	0	9360	1	37978at4891_2|9228|+|204|9.791e-55|1|9352|9717|9352[9352]:9717[9717]:366[366]
1363	14101-501	0	20258	-1	31995at4891_4|9228|-|310|1.207e-86|1|13601|14101|14101[14101]:13601[13601]:501[501]
1364	183+1596	0	1412	1	7201at4891_2|9292|+|719|9.128e-210|1|183|1778|183[183]:1778[1778]:1596[1596]
1364	15050-930	0	14960	-1	24646at4891_7|9292|-|522|1.834e-150|1|14121|15050|15050[15050]:14121[14121]:930[930]
1365	3558-1584	0	6695	-1	14345at4891_7|9356|-|698|1.914e-203|1|1975|3558|3558[3558]:1975[1975]:1584[1584]
1365	13847-1272	0	7408	-1	13407at4891_7|9356|-|246|2.226e-67|1|12576|13847|13847[13847]:12576[12576]:1272[1272]
1365	10934-1383	0	8796	-1	9553at4891_2|9356|-|757|3.321e-221|1|9552|10934|10934[10934]:9552[9552]:1383[1383]
1365	7628+1668	0	20271	1	32632at4891_2|9356|+|755|1.328e-220|1|7628|9295|7628[7628]:9295[9295]:1668[1668]
1366	6862-900	0	3155	-1	21530at4891_5|9420|-|531|3.581e-153|1|5963|6862|6862[6862]:5963[5963]:900[900]
1366	4973-690	0	10026	-1	34037at4891_2|9420|-|306|1.931e-85|1|4284|4973|4973[4973]:4284[4284]:690[690]
1366	2744-2610	0	13484	-1	24305at4891_2|9420|-|968|1.009e-284|1|135|2744|2744[2744]:135[135]:2610[2610]
1366	5731-390	0	15099	-1	30948at4891_5|9420|-|76|3.332e-16|1|5342|5731|5731[5731]:5342[5342]:390[390]
1366	10846+1428	0	21384	1	14832at4891_7|9420|+|782|9.897e-229|1|10846|12273|10846[10846]:12273[12273]:1428[1428]
1367	13991-1581	0	8774	-1	8285at4891_2|9484|-|945|8.465e-278|1|12411|13991|13991[13991]:12411[12411]:1581[1581]
1367	20010+927	0	11273	1	23884at4891_8|9484|+|395|3.12e-112|1|20010|20936|20010[20010]:20936[20936]:927[927]
1367	14252+2529	0	18516	1	1860at4891_2|9484|+|1438|0|1|14252|16780|14252[14252]:16780[16780]:2529[2529]
1367	11882-2424	0	19096	-1	10695at4891_2|9484|-|794|2.416e-232|1|9459|11882|11882[11882]:9459[9459]:2424[2424]
1368	3259+2406	0	1390	1	6314at4891_2|9548|+|1077|1.555e-317|1|3259|5664|3259[3259]:5664[5664]:2406[2406]
1368	18757-2211	0	7654	-1	2618at4891_7|9548|-|391|4.991e-111|1|16547|18757|18757[18757]:16547[16547]:2211[2211]
1368	9807-636	0	11451	-1	32004at4891_2|9548|-|346|1.756e-97|1|9172|9807|9807[9807]:9172[9172]:636[636]
1368	6027+2892	0	13825	1	4373at4891_2|9548|+|1479|0|1|6027|8918|6027[6027]:8918[8918]:2892[2892]
1368	20672+348	0	16454	1	25808at4891_5|9548|+|50|2.236e-08|1|20672|21019|20672[20672]:21019[21019]:348[348]
1368	11459+1398	0	16870	1	9594at4891_2|9548|+|738|1.741e-215|1|11459|12856|11459[11459]:12856[12856]:1398[1398]
1368	337+1044	0	20602	1	12549at4891|9548|+|310|1.207e-86|1|337|1380|337[337]:1380[1380]:1044[1044]
1368	11213-1068	0	21420	-1	16845at4891_5|9548|-|642|1.379e-186|1|10146|11213|11213[11213]:10146[10146]:1068[1068]
1369	6656-2403	0	6546	-1	7009at4891_2|9612|-|1299|0|1|4254|6656|6656[6656]:4254[4254]:2403[2403]
1369	11991+1938	0	10228	1	7515at4891_6|9612|+|482|2.016e-138|1|11991|13928|11991[11991]:13928[13928]:1938[1938]
1369	11714-1392	0	15126	-1	32238at4891_2|9612|-|493|9.844e-142|1|10323|11714|11714[11714]:10323[10323]:1392[1392]
1369	14237+468	0	19672	1	40312at4891_2|9612|+|210|1.53e-56|1|14237|14704|14237[14237]:14704[14704]:468[468]
1369	22975-735	0	20155	-1	27339at4891_2|9612|-|335|3.597e-94|1|22241|22975|22975[22975]:22241[22241]:735[735]
1369	26739+549	0	22382	1	28442at4891_5|9612|+|308|4.827e-86|1|26739|27287|26739[26739]:27287[27287]:549[549]
1370	28664-648	0	1308	-1	39283at4891_2|9676|-|122|4.735e-30|1|28017|28664|28664[28664]:28017[28017]:648[648]
1370	15921-1419	0	3738	-1	13407at4891_2|9676|-|607|4.74e-176|1|14503|15921|15921[15921]:14503[14503]:1419[1419]
1370	21489-1035	0	6189	-1	26325at4891_2|9676|-|490|7.875e-141|1|20455|21489|21489[21489]:20455[20455]:1035[1035]
1370	4221+1563	0	8826	1	10963at4891_4|9676|+|337|8.992e-95|1|4221|5783|4221[4221]:5783[5783]:1563[1563]
1370	9212+846	0	9631	1	14374at4891_0|9676|+|144|1.129e-36|1|9212|10057|9212[9212]:10057[10057]:846[846]
1370	31411-2448	0	13576	-1	2851at4891_2|9676|-|1200|0|1|28964|31411|31411[31411]:28964[28964]:2448[2448]
1370	26465+966	0	14902	1	21621at4891_7|9676|+|372|2.617e-105|1|26465|27430|26465[26465]:27430[27430]:966[966]
1370	22851-1113	0	17068	-1	19731at4891_2|9676|-|597|4.853e-173|1|21739|22851|22851[22851]:21739[21739]:1113[1113]
1370	11372-933	0	17917	-1	25563at4891_1|9676|-|457|6.765e-131|1|10440|11372|11372[11372]:10440[10440]:933[933]
1370	1504-1206	0	19026	-1	7086at4891_6|9676|-|717|3.651e-209|1|299|1504|1504[1504]:299[299]:1206[1206]
1370	6500+2427	0	21980	1	8037at4891_3|9676|+|761|2.076e-222|1|6500|8926|6500[6500]:8926[8926]:2427[2427]
1489	1814-1719	0	18248	-1	5280at4891_1|7566|-|918|1.136e-269|1|96|1814|1814[1814]:96[96]:1719[1719]
1492	2163-1956	0	699	-1	8224at4891_3|7758|-|887|2.44e-260|1|208|2163|2163[2163]:208[208]:1956[1956]
1493	1144-804	0	1642	-1	18893at4891_4|7822|-|110|1.939e-26|1|341|1144|1144[1144]:341[341]:804[804]
1495	140+915	0	15055	1	28982at4891_4|7950|+|343|1.405e-96|1|140|1054|140[140]:1054[1054]:915[915]
1495	1808-291	0	21713	-1	31398at4891_6|7950|-|45|7.155e-07|1|1518|1808|1808[1808]:1518[1518]:291[291]
1496	1988+1446	0	1463	1	9784at4891_7|8014|+|837|2.747e-245|1|1988|3433|1988[1988]:3433[3433]:1446[1446]
1498	370+1953	0	3707	1	11940at4891_0|8142|+|177|1.314e-46|1|370|2322|370[370]:2322[2322]:1953[1953]
1499	4417-795	0	23276	-1	36168at4891_4|8206|-|353|1.372e-99|1|3623|4417|4417[4417]:3623[3623]:795[795]
1501	1001-924	0	208	-1	20960at4891_1|8334|-|523|9.168e-151|1|78|1001|1001[1001]:78[78]:924[924]
1501	1740+1122	0	13651	1	31913at4891_7|8334|+|369|2.094e-104|1|1740|2861|1740[1740]:2861[2861]:1122[1122]
1502	2924+1899	0	10974	1	8205at4891_6|8398|+|179|3.285e-47|1|2924|4822|2924[2924]:4822[4822]:1899[1899]
1502	1958-615	0	13665	-1	32607at4891_4|8398|-|208|6.12e-56|1|1344|1958|1958[1958]:1344[1344]:615[615]
1502	131+1092	0	16525	1	29050at4891_4|8398|+|372|2.617e-105|1|131|1222|131[131]:1222[1222]:1092[1092]
1504	4317+1104	0	5153	1	10849at4891_2|8526|+|104|1.241e-24|1|4317|5420|4317[4317]:5420[5420]:1104[1104]
1505	4214-720	0	15733	-1	26413at4891_2|8590|-|401|4.874e-114|1|3495|4214|4214[4214]:3495[3495]:720[720]
1506	4642-1392	0	5943	-1	13634at4891_2|8654|-|545|2.186e-157|1|3251|4642|4642[4642]:3251[3251]:1392[1392]
1506	222+648	0	12169	1	31321at4891_6|8654|+|240|1.425e-65|1|222|869|222[222]:869[869]:648[648]
1506	7031-1087	0	23061	-1	25967at4891_1|8654|-|343|1.405e-96|3|5945|7031|7031[7031]:6957[6957]:75[75]|6864[6864]:6796[6796]:69[69]|6742[6739]:5945[5945]:798[795]
1507	1413+1443	0	25	1	11330at4891_7|8718|+|664|3.289e-193|1|1413|2855|1413[1413]:2855[2855]:1443[1443]
1508	5743+1383	0	437	1	31728at4891_2|8782|+|362|2.68e-102|1|5743|7125|5743[5743]:7125[7125]:1383[1383]
1508	64+1110	0	10915	1	5534at4891_6|8782|+|525|2.292e-151|1|64|1173|64[64]:1173[1173]:1110[1110]
1509	826-521	0	1966	-1	34813at4891|8846|-|226|2.334e-61|2|306|826|826[826]:746[746]:81[81]|701[674]:306[306]:396[369]
1510	5864-1176	0	2586	-1	29300at4891_0|8910|-|98|7.944e-23|1|4689|5864|5864[5864]:4689[4689]:1176[1176]
1510	2748+1539	0	9809	1	24095at4891_2|8910|+|758|1.66e-221|1|2748|4286|2748[2748]:4286[4286]:1539[1539]
1511	4924-444	0	498	-1	34811at4891_8|8974|-|168|6.729e-44|1|4481|4924|4924[4924]:4481[4481]:444[444]
1511	930-852	0	1044	-1	26018at4891_2|8974|-|398|3.9e-113|1|79|930|930[930]:79[79]:852[852]
1511	5425+1131	0	3208	1	24271at4891|8974|+|482|2.016e-138|1|5425|6555|5425[5425]:6555[6555]:1131[1131]
1511	7891+2355	0	7957	1	4490at4891_2|8974|+|1123|0|1|7891|10245|7891[7891]:10245[10245]:2355[2355]
1511	4224-906	0	15680	-1	24073at4891_0|8974|-|62|5.459e-12|1|3319|4224|4224[4224]:3319[3319]:906[906]
1512	10870-261	0	2057	-1	40316at4891|9038|-|153|2.205e-39|1|10610|10870|10870[10870]:10610[10610]:261[261]
1512	3856+996	0	9707	1	18510at4891_2|9038|+|587|4.97e-170|1|3856|4851|3856[3856]:4851[4851]:996[996]
1512	1024+1305	0	10486	1	21150at4891_2|9038|+|715|1.461e-208|1|1024|2328|1024[1024]:2328[2328]:1305[1305]
1512	9886-1416	0	16990	-1	15514at4891_2|9038|-|732|1.114e-213|1|8471|9886|9886[9886]:8471[8471]:1416[1416]
1512	6286-1287	0	19851	-1	11823at4891_4|9038|-|487|6.3e-140|1|5000|6286|6286[6286]:5000[5000]:1287[1287]
1513	9747+1368	0	8826	1	10963at4891_4|9102|+|336|1.798e-94|1|9747|11114|9747[9747]:11114[11114]:1368[1368]
1513	6329+573	0	10647	1	28769at4891_2|9102|+|347|8.781e-98|1|6329|6901|6329[6329]:6901[6901]:573[573]
1513	6078-549	0	11369	-1	28258at4891_2|9102|-|305|3.862e-85|1|5530|6078|6078[6078]:5530[5530]:549[549]
1513	1655+1128	0	14024	1	13866at4891_6|9102|+|666|8.222e-194|1|1655|2782|1655[1655]:2782[2782]:1128[1128]
1513	5193-1878	0	17725	-1	15581at4891_2|9102|-|524|4.584e-151|1|3316|5193|5193[5193]:3316[3316]:1878[1878]
1513	9248-2217	0	23369	-1	4484at4891_2|9102|-|1040|2.137e-306|1|7032|9248|9248[9248]:7032[7032]:2217[2217]
1514	1413-1266	0	81	-1	13923at4891_6|9166|-|158|6.89e-41|1|148|1413|1413[1413]:148[148]:1266[1266]
1514	11383+981	0	877	1	17203at4891_1|9166|+|550|6.831e-159|1|11383|12363|11383[11383]:12363[12363]:981[981]
1514	10511-2241	0	14447	-1	3494at4891_2|9166|-|844|2.146e-247|1|8271|10511|10511[10511]:8271[8271]:2241[2241]
1515	5006+615	0	2065	1	40986at4891_2|9230|+|131|9.248e-33|1|5006|5620|5006[5006]:5620[5620]:615[615]
1515	7506+2736	0	8556	1	3397at4891_2|9230|+|681|2.509e-198|1|7506|10241|7506[7506]:10241[10241]:2736[2736]
1515	179+2049	0	10211	1	6789at4891_1|9230|+|655|1.684e-190|1|179|2227|179[179]:2227[2227]:2049[2049]
1516	5073-738	0	17342	-1	33025at4891_2|9294|-|376|1.636e-106|1|4336|5073|5073[5073]:4336[4336]:738[738]
1516	14598+678	0	17365	1	34017at4891_2|9294|+|239|2.85e-65|1|14598|15275|14598[14598]:15275[15275]:678[678]
1517	12276-1482	0	1645	-1	19016at4891_1|9358|-|351|5.488e-99|1|10795|12276|12276[12276]:10795[10795]:1482[1482]
1517	12758+1869	0	20495	1	7136at4891_7|9358|+|786|6.186e-230|1|12758|14626|12758[12758]:14626[14626]:1869[1869]
1517	440-324	0	21085	-1	36811at4891_2|9358|-|180|1.643e-47|1|117|440|440[440]:117[117]:324[324]
1518	5453-1713	0	1942	-1	33590at4891_1|9422|-|603|7.584e-175|1|3741|5453|5453[5453]:3741[3741]:1713[1713]
1519	16135+669	0	5477	1	27431at4891_2|9486|+|359|2.144e-101|1|16135|16803|16135[16135]:16803[16803]:669[669]
1519	1734+672	0	10807	1	36646at4891_1|9486|+|313|1.509e-87|1|1734|2405|1734[1734]:2405[2405]:672[672]
1519	13420+2274	0	13161	1	7410at4891_2|9486|+|1072|4.975e-316|1|13420|15693|13420[13420]:15693[15693]:2274[2274]
1519	4231+1485	0	18640	1	25170at4891_2|9486|+|725|1.426e-211|1|4231|5715|4231[4231]:5715[5715]:1485[1485]
1519	11479+1500	0	19080	1	9862at4891_8|9486|+|916|4.544e-269|1|11479|12978|11479[11479]:12978[12978]:1500[1500]
1519	17056+3099	0	21334	1	12468at4891_2|9486|+|930|2.774e-273|1|17056|20154|17056[17056]:20154[20154]:3099[3099]
1520	16668-1377	0	2300	-1	14746at4891_3|9550|-|133|2.312e-33|1|15292|16668|16668[16668]:15292[15292]:1377[1377]
1521	519-471	0	3389	-1	32582at4891_1|9614|-|286|2.025e-79|1|49|519|519[519]:49[49]:471[471]
1521	21115+423	0	6351	1	33809at4891_2|9614|+|239|2.85e-65|1|21115|21537|21115[21115]:21537[21537]:423[423]
1521	25262+2064	0	18602	1	23265at4891_7|9614|+|740|4.353e-216|1|25262|27325|25262[25262]:27325[27325]:2064[2064]
1521	16219-954	0	20794	-1	22615at4891_6|9614|-|429|1.816e-122|1|15266|16219|16219[16219]:15266[15266]:954[954]
1521	16867+3588	0	22728	1	869at4891_2|9614|+|1845|0|1|16867|20454|16867[16867]:20454[20454]:3588[3588]
1522	11976+1578	0	2170	1	8353at4891_2|9678|+|790|3.866e-231|1|11976|13553|11976[11976]:13553[13553]:1578[1578]
1522	29707+3333	0	4473	1	1344at4891_2|9678|+|1428|0|1|29707|33039|29707[29707]:33039[33039]:3333[3333]
1522	11114-2367	0	6054	-1	19362at4891_2|9678|-|929|5.547e-273|1|8748|11114|11114[11114]:8748[8748]:2367[2367]
1522	2313+1569	0	6612	1	10350at4891_2|9678|+|794|2.416e-232|1|2313|3881|2313[2313]:3881[3881]:1569[1569]
1522	33565+1716	0	8061	1	9509at4891_2|9678|+|710|4.674e-207|1|33565|35280|33565[33565]:35280[35280]:1716[1716]
1522	14520-786	0	15722	-1	25948at4891_2|9678|-|335|3.597e-94|1|13735|14520|14520[14520]:13735[13735]:786[786]
1522	17365+399	0	15934	1	35931at4891_8|9678|+|238|5.699e-65|1|17365|17763|17365[17365]:17763[17763]:399[399]
1522	5536-363	0	15976	-1	38560at4891_1|9678|-|207|1.224e-55|1|5174|5536|5536[5536]:5174[5174]:363[363]
1522	26266-3921	0	19799	-1	9157at4891_2|9678|-|1011|1.147e-297|1|22346|26266|26266[26266]:22346[22346]:3921[3921]
1522	21154+951	0	22868	1	15962at4891_3|9678|+|572|1.629e-165|1|21154|22104|21154[21154]:22104[22104]:951[951]
1637	51+915	0	18202	1	40039at4891_2|7312|+|195|5.013e-52|1|51|965|51[51]:965[965]:915[915]
1640	332+762	0	12749	1	24249at4891_2|7504|+|325|3.683e-91|1|332|1093|332[332]:1093[1093]:762[762]
1641	299+570	0	6959	1	28051at4891_2|7568|+|277|1.037e-76|1|299|868|299[299]:868[868]:570[570]
1643	266+1398	0	7968	1	5096at4891_2|7696|+|93|2.542e-21|1|266|1663|266[266]:1663[1663]:1398[1398]
1645	343+1086	0	2312	1	15588at4891_2|7824|+|506|1.202e-145|1|343|1428|343[343]:1428[1428]:1086[1086]
1645	1711+632	0	21814	1	36486at4891_8|7824|+|272|3.317e-75|2|1711|2342|1711[1711]:1779[1779]:69[69]|1863[1863]:2342[2342]:480[480]
1646	807+1710	0	13896	1	7444at4891_2|7888|+|1040|2.137e-306|1|807|2516|807[807]:2516[2516]:1710[1710]
1647	3006-1365	0	22147	-1	16535at4891_2|7952|-|640|5.518e-186|1|1642|3006|3006[3006]:1642[1642]:1365[1365]
1648	3217-798	0	19582	-1	34835at4891_1|8016|-|325|3.683e-91|1|2420|3217|3217[3217]:2420[2420]:798[798]
1649	2318+1500	0	19365	1	2471at4891_1|8080|+|837|2.747e-245|1|2318|3817|2318[2318]:3817[3817]:1500[1500]
1650	650+1641	0	5054	1	5956at4891_2|8144|+|903|3.723e-265|1|650|2290|650[650]:2290[2290]:1641[1641]
1651	252+330	0	10040	1	34824at4891|8208|+|202|3.917e-54|1|252|581|252[252]:581[581]:330[330]
1651	1920-978	0	12592	-1	15897at4891_1|8208|-|627|4.52e-182|1|943|1920|1920[1920]:943[943]:978[978]
1652	2199-924	0	230	-1	21977at4891_1|8272|-|278|5.183e-77|1|1276|2199|2199[2199]:1276[1276]:924[924]
1652	3+762	0	16858	1	8759at4891_3|8272|+|111|9.697e-27|1|3|764|3[3]:764[764]:762[762]
1652	4674-246	0	21841	-1	38146at4891_5|8272|-|151|8.819e-39|1|4429|4674|4674[4674]:4429[4429]:246[246]
1654	3245+1965	0	3417	1	3388at4891_7|8400|+|1094|1.18576e-322|1|3245|5209|3245[3245]:5209[5209]:1965[1965]
1655	699+2523	0	2823	1	4609at4891_2|8464|+|1330|0|1|699|3221|699[699]:3221[3221]:2523[2523]
1655	4643-1212	0	9902	-1	28314at4891|8464|-|361|5.36e-102|1|3432|4643|4643[4643]:3432[3432]:1212[1212]
1656	1078+960	0	5558	1	30988at4891_2|8528|+|483|1.008e-138|1|1078|2037|1078[1078]:2037[2037]:960[960]
1656	2314+1332	0	5883	1	10646at4891_7|8528|+|640|5.518e-186|1|2314|3645|2314[2314]:3645[3645]:1332[1332]
1656	5372+600	0	15838	1	31306at4891_1|8528|+|365|3.35e-103|1|5372|5971|5372[5372]:5971[5971]:600[600]
1657	3830+1041	0	15437	1	11232at4891_8|8592|+|156|2.756e-40|1|3830|4870|3830[3830]:4870[4870]:1041[1041]
1658	4693+2508	0	1353	1	455at4891_2|8656|+|1214|0|1|4693|7200|4693[4693]:7200[7200]:2508[2508]
1658	1693+1116	0	19628	1	37540at4891_2|8656|+|480|8.064e-138|1|1693|2808|1693[1693]:2808[2808]:1116[1116]
1659	3181+633	0	1149	1	30667at4891_1|8720|+|304|7.724e-85|1|3181|3813|3181[3181]:3813[3813]:633[633]
1659	4684-723	0	9788	-1	22859at4891_1|8720|-|469|1.652e-134|1|3962|4684|4684[4684]:3962[3962]:723[723]
1659	203+1737	0	19754	1	6891at4891_2|8720|+|1024|1.4e-301|1|203|1939|203[203]:1939[1939]:1737[1737]
1660	5133-930	0	7791	-1	32508at4891_9|8784|-|443|1.108e-126|1|4204|5133|5133[5133]:4204[4204]:930[930]
1660	6430+1260	0	10333	1	12837at4891_0|8784|+|302|3.09e-84|1|6430|7689|6430[6430]:7689[7689]:1260[1260]
1660	140+1497	0	22798	1	12332at4891_7|8784|+|625|1.808e-181|1|140|1636|140[140]:1636[1636]:1497[1497]
1662	2492+2019	0	779	1	12308at4891|8912|+|796|6.041e-233|1|2492|4510|2492[2492]:4510[4510]:2019[2019]
1662	7047+1983	0	5175	1	11940at4891_2|8912|+|1027|1.75e-302|1|7047|9029|7047[7047]:9029[9029]:1983[1983]
1662	6779-2064	0	11757	-1	10727at4891_2|8912|-|905|9.307e-266|1|4716|6779|6779[6779]:4716[4716]:2064[2064]
1663	5403-1209	0	10545	-1	24143at4891_1|8976|-|530|7.162e-153|1|4195|5403|5403[5403]:4195[4195]:1209[1209]
1663	7826+597	0	14525	1	39598at4891_4|8976|+|208|6.12e-56|1|7826|8422|7826[7826]:8422[8422]:597[597]
1663	6700+345	0	18070	1	32712at4891_9|8976|+|65|6.824e-13|1|6700|7044|6700[6700]:7044[7044]:345[345]
1663	1600+2376	0	19744	1	6506at4891_1|8976|+|586|9.94e-170|1|1600|3975|1600[1600]:3975[3975]:2376[2376]
1664	72+837	0	3991	1	26469at4891_6|9040|+|256|2.174e-70|1|72|908|72[72]:908[908]:837[837]
1664	2549-1359	0	11188	-1	19196at4891_2|9040|-|620|5.786e-180|1|1191|2549|2549[2549]:1191[1191]:1359[1359]
1664	5065-1893	0	14808	-1	16542at4891_2|9040|-|854|2.096e-250|1|3173|5065|5065[5065]:3173[3173]:1893[1893]
1665	201+3219	0	931	1	2020at4891_2|9104|+|1827|0|1|201|3419|201[201]:3419[3419]:3219[3219]
1665	3670+1257	0	1710	1	22532at4891_2|9104|+|258|5.435e-71|1|3670|4926|3670[3670]:4926[4926]:1257[1257]
1665	8515-1254	0	2834	-1	5194at4891_2|9104|-|64|1.365e-12|1|7262|8515|8515[8515]:7262[7262]:1254[1254]
1665	10035+1245	0	5994	1	16204at4891_7|9104|+|350|1.098e-98|1|10035|11279|10035[10035]:11279[11279]:1245[1245]
1666	234+1281	0	1666	1	20285at4891_2|9168|+|720|4.564e-210|1|234|1514|234[234]:1514[1514]:1281[1281]
1666	12119+1119	0	4563	1	18097at4891_1|9168|+|489|1.575e-140|1|12119|13237|12119[12119]:13237[13237]:1119[1119]
1666	10324+1431	0	7541	1	20464at4891_7|9168|+|683|6.273e-199|1|10324|11754|10324[10324]:11754[11754]:1431[1431]
1666	3732+1059	0	8357	1	24835at4891_6|9168|+|651|2.694e-189|1|3732|4790|3732[3732]:4790[4790]:1059[1059]
1666	10036-3291	0	11691	-1	730at4891_2|9168|-|1877|0|1|6746|10036|10036[10036]:6746[6746]:3291[3291]
1666	3489-1023	0	12343	-1	41431at4891_3|9168|-|145|5.644e-37|1|2467|3489|3489[3489]:2467[2467]:1023[1023]
1666	5060+1539	0	16157	1	10618at4891_1|9168|+|746|6.801e-218|1|5060|6598|5060[5060]:6598[6598]:1539[1539]
1668	12246-906	0	3881	-1	21160at4891_3|9296|-|93|2.542e-21|1|11341|12246|12246[12246]:11341[11341]:906[906]
1668	8753-837	0	6799	-1	20141at4891_3|9296|-|42|5.724e-06|1|7917|8753|8753[8753]:7917[7917]:837[837]
1668	10151-819	0	7525	-1	19641at4891_1|9296|-|262|3.397e-72|1|9333|10151|10151[10151]:9333[9333]:819[819]
1669	6122+3810	0	3771	1	1495at4891_2|9360|+|1154|0|1|6122|9931|6122[6122]:9931[9931]:3810[3810]
1669	3465-900	0	16384	-1	22304at4891_6|9360|-|550|6.831e-159|1|2566|3465|3465[3465]:2566[2566]:900[900]
1669	15235+534	0	17970	1	28105at4891_5|9360|+|212|3.825e-57|1|15235|15768|15235[15235]:15768[15768]:534[534]
1669	13679+1032	0	22349	1	26885at4891_2|9360|+|448|3.464e-128|1|13679|14710|13679[13679]:14710[14710]:1032[1032]
1671	13403+1365	0	6519	1	5844at4891_7|9488|+|200|1.567e-53|1|13403|14767|13403[13403]:14767[14767]:1365[1365]
1671	19813+663	0	10071	1	36529at4891_2|9488|+|240|1.425e-65|1|19813|20475|19813[19813]:20475[20475]:663[663]
1671	7120-1071	0	11088	-1	13866at4891_2|9488|-|91|1.017e-20|1|6050|7120|7120[7120]:6050[6050]:1071[1071]
1671	17255+2202	0	16233	1	14136at4891_2|9488|+|814|2.304e-238|1|17255|19456|17255[17255]:19456[19456]:2202[2202]
1671	16802-894	0	20720	-1	18733at4891_3|9488|-|502|1.923e-144|1|15909|16802|16802[16802]:15909[15909]:894[894]
1671	5334-2147	0	22540	-1	3593at4891_6|9488|-|833|4.395e-244|2|3188|5334|5334[5334]:4666[4666]:669[669]|4519[4519]:3188[3188]:1332[1332]
1672	5573+707	0	3423	1	34170at4891_1|9552|+|244|8.905e-67|2|5573|6279|5573[5573]:5626[5626]:54[54]|5716[5716]:6279[6279]:564[564]
1672	22423-933	0	6115	-1	22625at4891_7|9552|-|464|5.285e-133|1|21491|22423|22423[22423]:21491[21491]:933[933]
1672	15676-4071	0	9453	-1	578at4891_2|9552|-|1777|0|1|11606|15676|15676[15676]:11606[11606]:4071[4071]
1672	20214+630	0	9929	1	29501at4891_7|9552|+|242|3.562e-66|1|20214|20843|20214[20214]:20843[20843]:630[630]
1672	579+417	0	11576	1	38798at4891_2|9552|+|214|9.562e-58|1|579|995|579[579]:995[995]:417[417]
1672	3851+1440	0	12058	1	26198at4891_2|9552|+|566|1.042e-163|1|3851|5290|3851[3851]:5290[5290]:1440[1440]
1672	15676-5024	0	14591	-1	578at4891_9|9552|-|787|3.093e-230|2|10653|15676|15676[15676]:11687[11687]:3990[3990]|11171[11171]:10653[10653]:519[519]
1672	23807-621	0	18096	-1	33887at4891_6|9552|-|255|4.348e-70|1|23187|23807|23807[23807]:23187[23187]:621[621]
1672	19401-1602	0	20694	-1	17192at4891_7|9552|-|518|2.934e-149|1|17800|19401|19401[19401]:17800[17800]:1602[1602]
1672	6573+552	0	21472	1	19731at4891_8|9552|+|183|2.053e-48|1|6573|7124|6573[6573]:7124[7124]:552[552]
1673	3853+633	0	1078	1	27703at4891_2|9616|+|392|2.496e-111|1|3853|4485|3853[3853]:4485[4485]:633[633]
